Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
418420,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
418558,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
418558,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_DFA_DIS_XX
422024,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_DFA_DIS_XX
422024,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
424175,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
424343,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
424343,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1019_DFA_HAP_XX
427702,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1019_DFA_HAP_XX
427702,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
428148,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
428315,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
428315,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1013_DFA_DIS_XX
431754,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1013_DFA_DIS_XX
431754,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
433607,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
433754,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
433754,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_DFA_SAD_XX
438365,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_DFA_SAD_XX
438365,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
439358,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
439512,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
439512,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1060_DFA_HAP_XX
442777,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1060_DFA_HAP_XX
442777,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
443374,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
443537,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
443537,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_ITH_FEA_XX
447189,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_ITH_FEA_XX
447189,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
448252,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
448389,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
448389,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_HAP_XX
452721,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_HAP_XX
452721,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
453140,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
453307,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
453307,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_ITH_ANG_XX
457319,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_ITH_ANG_XX
457319,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
458069,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
458199,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
458199,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1013_DFA_HAP_XX
461438,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1013_DFA_HAP_XX
461438,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
461908,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
462051,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
462051,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1072_DFA_FEA_XX
465437,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1072_DFA_FEA_XX
465437,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
466806,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
466956,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
466956,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1013_DFA_SAD_XX
470355,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1013_DFA_SAD_XX
470355,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
472934,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
473088,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
473088,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1056_ITH_ANG_XX
476566,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1056_ITH_ANG_XX
476566,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
478780,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
478912,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
478912,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1091_ITH_ANG_XX
482778,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1091_ITH_ANG_XX
482778,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
483164,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
483324,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
483324,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1091_ITH_NEU_XX
486803,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1091_ITH_NEU_XX
486803,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
486860,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
487043,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
487043,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1060_ITH_ANG_XX
490935,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1060_ITH_ANG_XX
490935,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
492215,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
492388,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
492388,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_DFA_NEU_XX
495800,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_DFA_NEU_XX
495800,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
499423,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
499546,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
499546,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1072_DFA_NEU_XX
503076,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
503091,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1072_DFA_NEU_XX
503091,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
503291,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
503291,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1060_ITH_SAD_XX
507250,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1060_ITH_SAD_XX
507250,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
507756,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
507916,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
507916,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_SAD_XX
512888,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_SAD_XX
512888,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
513646,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
513821,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
513821,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1056_ITH_FEA_XX
517686,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1056_ITH_FEA_XX
517686,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
521336,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
521485,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
521485,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_DIS_XX
526910,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_DIS_XX
526910,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
528508,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
528670,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
528670,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_DFA_SAD_XX
531815,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_DFA_SAD_XX
531815,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
533278,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
533388,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
533388,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_DFA_HAP_XX
537853,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_DFA_HAP_XX
537853,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
538365,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
538506,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
538506,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_ITH_ANG_XX
542438,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_ITH_ANG_XX
542438,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
543268,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
543438,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
543438,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1047_ITH_DIS_XX
547304,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1047_ITH_DIS_XX
547304,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
548748,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
548903,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
548903,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1013_DFA_FEA_XX
551782,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1013_DFA_FEA_XX
551782,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
552222,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
552395,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
552395,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1019_DFA_DIS_XX
555527,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1019_DFA_DIS_XX
555527,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
556093,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
556261,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
556261,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1047_ITH_HAP_XX
559606,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1047_ITH_HAP_XX
559606,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
560079,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
560259,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
560259,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_DFA_HAP_XX
563138,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_DFA_HAP_XX
563138,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
563436,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
563538,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
563538,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_ITH_SAD_XX
567950,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_ITH_SAD_XX
567950,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
569812,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
569950,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
569950,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1060_DFA_FEA_XX
573255,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1060_DFA_FEA_XX
573255,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
573325,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
573522,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
573522,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_SAD_XX
578467,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_SAD_XX
578467,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
580516,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
580666,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
580666,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1060_DFA_SAD_XX
583599,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1060_DFA_SAD_XX
583599,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
585743,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
585891,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
585891,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_DFA_FEA_XX
589183,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_DFA_FEA_XX
589183,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
591260,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
591396,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
591396,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1019_DFA_ANG_XX
